ID_adiposity_cancer	b	se	p	exposure	adiposity	cancer	group	method	protein	ID1	order	x_axis	ID
NA	0.186244784317532	0.0264554519512949	1.94172044279771e-11	18878_15	BMI	overall	Female	MVMR	GREM1	protein	86	GREM1	BMI_18878_15_overall_Female
NA	0.179645295360219	0.0204490266118864	3.34874958168955e-17	18878_15	BMI	overall	Sex-combined	MVMR	GREM1	protein	86	GREM1	BMI_18878_15_overall_Sex-combined
NA	0.187747744230513	0.0365985050879101	5.91195046875837e-07	18878_15	BMI	proximal	Female	MVMR	GREM1	protein	86	GREM1	BMI_18878_15_proximal_Female
NA	0.19844248449917	0.027299660260695	1.62362620981844e-12	18878_15	BMI	proximal	Sex-combined	MVMR	GREM1	protein	86	GREM1	BMI_18878_15_proximal_Sex-combined
NA	0.278001280992559	0.0408076595263842	7.4360040572802e-11	18878_15	BMI	rectal	Female	MVMR	GREM1	protein	86	GREM1	BMI_18878_15_rectal_Female
NA	0.252183695318252	0.0278276261905763	3.99220934717769e-18	18878_15	BMI	rectal	Sex-combined	MVMR	GREM1	protein	86	GREM1	BMI_18878_15_rectal_Sex-combined
NA	0.00429205390690641	0.0828609314634364	0.958733614660559	BMI	BMI	rectal	Female	MVMR	Growth hormone-releasing factor	BMI	87	Growth hormone-releasing factor	BMI_16293_1_rectal_Female
NA	0.253649505122301	0.138125544068013	0.0675716529765801	16293_1	BMI	rectal	Female	MVMR	Growth hormone-releasing factor	protein	87	Growth hormone-releasing factor	BMI_16293_1_rectal_Female
NA	0.192279983772599	0.0765365735720668	0.0126760844979765	BMI	BMI	proximal	Female	MVMR	HBD-3	BMI	88	HBD-3	BMI_5679_16_proximal_Female
NA	0.178243461420052	0.140425191560491	0.205601455573611	5679_16	BMI	proximal	Female	MVMR	HBD-3	protein	88	HBD-3	BMI_5679_16_proximal_Female
NA	0.097326847047905	0.0768175610376611	0.206430351922547	BMI	BMI	distal	Female	MVMR	HERC1	BMI	89	HERC1	BMI_12705_9_distal_Female
NA	0.00535858211001467	0.0843809062284198	0.949419316554695	BMI	BMI	rectal	Female	MVMR	HERC1	BMI	89	HERC1	BMI_12705_9_rectal_Female
NA	0.180236698791858	0.154522251654182	0.244645284708727	12705_9	BMI	distal	Female	MVMR	HERC1	protein	89	HERC1	BMI_12705_9_distal_Female
NA	0.20590622930458	0.169700872510523	0.226230642738179	12705_9	BMI	rectal	Female	MVMR	HERC1	protein	89	HERC1	BMI_12705_9_rectal_Female
NA	0.00236712793480347	0.084972854216299	0.977799784672704	BMI	BMI	rectal	Female	MVMR	HG2A	BMI	90	HG2A	BMI_8748_45_rectal_Female
NA	0.197395020637694	0.164480131930179	0.231318851334234	8748_45	BMI	rectal	Female	MVMR	HG2A	protein	90	HG2A	BMI_8748_45_rectal_Female
NA	0.111173940362638	0.0560011896177989	0.048299185814042	BMI	BMI	overall	Female	MVMR	Histone H2A.z	BMI	91	Histone H2A.z	BMI_4163_5_overall_Female
NA	-0.0344046026053179	0.102813558967807	0.738205798239024	4163_5	BMI	overall	Female	MVMR	Histone H2A.z	protein	91	Histone H2A.z	BMI_4163_5_overall_Female
NA	0.198615891298268	0.0779875007477154	0.011520125682182	BMI	BMI	proximal	Female	MVMR	HM20A	BMI	92	HM20A	BMI_12712_9_proximal_Female
NA	0.10727903704739	0.141482616756848	0.449071559530107	12712_9	BMI	proximal	Female	MVMR	HM20A	protein	92	HM20A	BMI_12712_9_proximal_Female
NA	0.210365551099958	0.0516558663718515	5.52600019665722e-05	BMI	BMI	proximal	Sex-combined	MVMR	HMGA1	BMI	93	HMGA1	BMI_16536_3_proximal_Sex-combined
NA	-0.0111979623451023	0.088249992087861	0.899086668198352	16536_3	BMI	proximal	Sex-combined	MVMR	HMGA1	protein	93	HMGA1	BMI_16536_3_proximal_Sex-combined
NA	0.193042093229265	0.0755649889120077	0.0112667964810581	BMI	BMI	proximal	Female	MVMR	hnRNP A/B	BMI	94	hnRNP A/B	BMI_8894_80_proximal_Female
NA	0.193832971662791	0.12265371665834	0.115388552464842	8894_80	BMI	proximal	Female	MVMR	hnRNP A/B	protein	94	hnRNP A/B	BMI_8894_80_proximal_Female
NA	0.0942495816285212	0.0758489637593114	0.215266015624679	BMI	BMI	distal	Female	MVMR	HNRPD	BMI	95	HNRPD	BMI_18348_89_distal_Female
NA	0.192794509747343	0.128981229401488	0.136333155641302	18348_89	BMI	distal	Female	MVMR	HNRPD	protein	95	HNRPD	BMI_18348_89_distal_Female
NA	-0.00596226740069747	0.0825782165059763	0.942503261113409	BMI	BMI	rectal	Female	MVMR	HPG-	BMI	96	HPG-	BMI_4995_16_rectal_Female
NA	0.070251195430147	0.0762113889954708	0.357746689231543	WHR	WHR	rectal	Female	MVMR	HPG-	WHR	96	HPG-	WHR_4995_16_rectal_Female
NA	0.231373184276759	0.101686533811956	0.0237897226767099	4995_16	BMI	rectal	Female	MVMR	HPG-	protein	96	HPG-	BMI_4995_16_rectal_Female
NA	0.161313114358482	0.102214721748265	0.116104849855201	4995_16	WHR	rectal	Female	MVMR	HPG-	protein	96	HPG-	WHR_4995_16_rectal_Female
NA	0.0181136704031057	0.084184353223009	0.829825560733601	BMI	BMI	rectal	Female	MVMR	HPPD	BMI	97	HPPD	BMI_17509_6_rectal_Female
NA	0.0613685185994731	0.0772586791188139	0.427952351668426	WHR	WHR	rectal	Female	MVMR	HPPD	WHR	97	HPPD	WHR_17509_6_rectal_Female
NA	0.0981975212137869	0.130786871429071	0.453518021614064	17509_6	BMI	rectal	Female	MVMR	HPPD	protein	97	HPPD	BMI_17509_6_rectal_Female
NA	0.231192997120072	0.132767198109092	0.0831691416360633	17509_6	WHR	rectal	Female	MVMR	HPPD	protein	97	HPPD	WHR_17509_6_rectal_Female
NA	0.229191028118883	0.0512993463948138	1.00819375914374e-05	BMI	BMI	proximal	Sex-combined	MVMR	HSPA9B	BMI	98	HSPA9B	BMI_13492_44_proximal_Sex-combined
NA	-0.16336516128141	0.0816634425913751	0.0460678860293468	13492_44	BMI	proximal	Sex-combined	MVMR	HSPA9B	protein	98	HSPA9B	BMI_13492_44_proximal_Sex-combined
NA	0.194764060096907	0.0783191445672547	0.0135943073874044	BMI	BMI	proximal	Female	MVMR	HVEM	BMI	99	HVEM	BMI_5352_11_proximal_Female
NA	0.105042118610983	0.130172317033082	0.420523683065797	5352_11	BMI	proximal	Female	MVMR	HVEM	protein	99	HVEM	BMI_5352_11_proximal_Female
NA	0.145683905280762	0.0380499609747813	0.000147659704945257	BMI	BMI	overall	Sex-combined	MVMR	HXK2	BMI	100	HXK2	BMI_13130_150_overall_Sex-combined
NA	0.254579601416561	0.0763921205399634	0.00102961533116259	BMI	BMI	proximal	Male	MVMR	HXK2	BMI	100	HXK2	BMI_13130_150_proximal_Male
NA	0.0051835907955498	0.0594992553449471	0.930615915374675	13130_150	BMI	overall	Sex-combined	MVMR	HXK2	protein	100	HXK2	BMI_13130_150_overall_Sex-combined
NA	0.140730012710483	0.151662656883384	0.354598922914505	13130_150	BMI	proximal	Male	MVMR	HXK2	protein	100	HXK2	BMI_13130_150_proximal_Male
NA	0.190428589345607	0.0762082057567963	0.0131546751576319	BMI	BMI	proximal	Female	MVMR	IBPL1	BMI	101	IBPL1	BMI_7815_49_proximal_Female
NA	0.179241958672489	0.130760322450759	0.171772223327654	7815_49	BMI	proximal	Female	MVMR	IBPL1	protein	101	IBPL1	BMI_7815_49_proximal_Female
NA	0.0823155049696268	0.0531884569097458	0.122439397591482	BMI	BMI	rectal	Sex-combined	MVMR	iC3b	BMI	102	iC3b	BMI_2683_1_rectal_Sex-combined
NA	-0.0237000019641216	0.0825277759385518	0.774113944118315	2683_1	BMI	rectal	Sex-combined	MVMR	iC3b	protein	102	iC3b	BMI_2683_1_rectal_Sex-combined
NA	0.212757264154329	0.0767596926219569	0.0060283482502084	BMI	BMI	proximal	Female	MVMR	IFNA1	BMI	103	IFNA1	BMI_18389_11_proximal_Female
NA	0.0137574085524053	0.132516867767559	0.917404833205134	18389_11	BMI	proximal	Female	MVMR	IFNA1	protein	103	IFNA1	BMI_18389_11_proximal_Female
NA	-0.001504157983758	0.0836252302860234	0.98566476946709	BMI	BMI	rectal	Female	MVMR	IFNA4	BMI	104	IFNA4	BMI_15405_23_rectal_Female
NA	0.0730844547270685	0.077089451418688	0.344260961062032	WHR	WHR	rectal	Female	MVMR	IFNA4	WHR	104	IFNA4	WHR_15405_23_rectal_Female
NA	0.234280432298994	0.140025107067817	0.0956492065299889	15405_23	BMI	rectal	Female	MVMR	IFNA4	protein	104	IFNA4	BMI_15405_23_rectal_Female
NA	0.159279771686927	0.149734426334249	0.288738232596548	15405_23	WHR	rectal	Female	MVMR	IFNA4	protein	104	IFNA4	WHR_15405_23_rectal_Female
NA	0.189927782138416	0.0421618416493492	8.54497512421485e-06	BMI	BMI	colon	Sex-combined	MVMR	IKBD	BMI	105	IKBD	BMI_19123_6_colon_Sex-combined
NA	-0.00791524613279412	0.085357317355452	0.926197511053147	BMI	BMI	rectal	Female	MVMR	IKBD	BMI	105	IKBD	BMI_19123_6_rectal_Female
NA	0.180883221563249	0.0573657382845081	0.0017988193622079	WHR	WHR	colon	Sex-combined	MVMR	IKBD	WHR	105	IKBD	WHR_19123_6_colon_Sex-combined
NA	0.0693653565670396	0.0784385679781155	0.377592198121836	WHR	WHR	rectal	Female	MVMR	IKBD	WHR	105	IKBD	WHR_19123_6_rectal_Female
NA	0.0279536102313605	0.067095541035499	0.677158506769265	19123_6	BMI	colon	Sex-combined	MVMR	IKBD	protein	105	IKBD	BMI_19123_6_colon_Sex-combined
NA	0.235054901695713	0.154842309047552	0.130368925395812	19123_6	BMI	rectal	Female	MVMR	IKBD	protein	105	IKBD	BMI_19123_6_rectal_Female
NA	-0.00106013907050257	0.082860977503848	0.989801510982494	19123_6	WHR	colon	Sex-combined	MVMR	IKBD	protein	105	IKBD	WHR_19123_6_colon_Sex-combined
NA	0.152808271106992	0.152900514629986	0.318822347616889	19123_6	WHR	rectal	Female	MVMR	IKBD	protein	105	IKBD	WHR_19123_6_rectal_Female
NA	0.209693271758466	0.0764881237245458	0.0065922294917063	BMI	BMI	proximal	Female	MVMR	IL-17C	BMI	106	IL-17C	BMI_9255_5_proximal_Female
NA	0.178757595742091	0.0706688885477474	0.0122013882966082	WHR	WHR	proximal	Female	MVMR	IL-17C	WHR	106	IL-17C	WHR_9255_5_proximal_Female
NA	0.0308055461663597	0.108794988292608	0.777312618247048	9255_5	BMI	proximal	Female	MVMR	IL-17C	protein	106	IL-17C	BMI_9255_5_proximal_Female
NA	0.0394446825025598	0.106643962264617	0.711872708375235	9255_5	WHR	proximal	Female	MVMR	IL-17C	protein	106	IL-17C	WHR_9255_5_proximal_Female
NA	0.19722300854446	0.0762096524137321	0.0102656637552565	BMI	BMI	proximal	Female	MVMR	IL-3	BMI	107	IL-3	BMI_4717_55_proximal_Female
NA	0.188718147669049	0.0713531521635752	0.00882851058569389	WHR	WHR	proximal	Female	MVMR	IL-3	WHR	107	IL-3	WHR_4717_55_proximal_Female
NA	0.138980236119202	0.136320194104109	0.309021358436607	4717_55	BMI	proximal	Female	MVMR	IL-3	protein	107	IL-3	BMI_4717_55_proximal_Female
NA	-0.0445575788755557	0.134996441620181	0.741699922109294	4717_55	WHR	proximal	Female	MVMR	IL-3	protein	107	IL-3	WHR_4717_55_proximal_Female
NA	0.21645769919972	0.0765060899389315	0.00507016961667925	BMI	BMI	proximal	Female	MVMR	IL-8	BMI	108	IL-8	BMI_3447_64_proximal_Female
NA	0.00216032662567908	0.118161900393072	0.985428853425235	3447_64	BMI	proximal	Female	MVMR	IL-8	protein	108	IL-8	BMI_3447_64_proximal_Female
NA	0.203857998124393	0.0770472277375454	0.00870514337343677	BMI	BMI	proximal	Female	MVMR	Integrin beta-7	BMI	109	Integrin beta-7	BMI_11205_10_proximal_Female
NA	0.0946796041030372	0.150361338372979	0.529523255006752	11205_10	BMI	proximal	Female	MVMR	Integrin beta-7	protein	109	Integrin beta-7	BMI_11205_10_proximal_Female
NA	0.100133438765616	0.0779266727749599	0.200084147236345	BMI	BMI	distal	Female	MVMR	IRF2	BMI	110	IRF2	BMI_12801_33_distal_Female
NA	0.00565965150084567	0.0868081086559958	0.948073080703761	BMI	BMI	rectal	Female	MVMR	IRF2	BMI	110	IRF2	BMI_12801_33_rectal_Female
NA	0.120864218774907	0.151034204716581	0.424388099624216	12801_33	BMI	distal	Female	MVMR	IRF2	protein	110	IRF2	BMI_12801_33_distal_Female
NA	0.151887179437076	0.16881332359407	0.369194467929809	12801_33	BMI	rectal	Female	MVMR	IRF2	protein	110	IRF2	BMI_12801_33_rectal_Female
NA	0.00513772230210588	0.0842622905987615	0.951433226626728	BMI	BMI	rectal	Female	MVMR	KC1D	BMI	111	KC1D	BMI_11289_31_rectal_Female
NA	0.189584965119662	0.158049020101847	0.231544490324312	11289_31	BMI	rectal	Female	MVMR	KC1D	protein	111	KC1D	BMI_11289_31_rectal_Female
NA	0.196901611096974	0.0763338487525821	0.0105120336462496	BMI	BMI	proximal	Female	MVMR	KCAB2	BMI	112	KCAB2	BMI_10015_119_proximal_Female
NA	0.147692281676226	0.133755598626606	0.270652410285832	10015_119	BMI	proximal	Female	MVMR	KCAB2	protein	112	KCAB2	BMI_10015_119_proximal_Female
NA	0.198120767983234	0.0762350436452894	0.00995405036963846	BMI	BMI	proximal	Female	MVMR	KCC4	BMI	113	KCC4	BMI_18904_23_proximal_Female
NA	0.00161531001774173	0.0839498760781847	0.984665098622004	BMI	BMI	rectal	Female	MVMR	KCC4	BMI	113	KCC4	BMI_18904_23_rectal_Female
NA	0.135770182145215	0.141359635948012	0.337824002608858	18904_23	BMI	proximal	Female	MVMR	KCC4	protein	113	KCC4	BMI_18904_23_proximal_Female
NA	0.223070168713625	0.155851390618337	0.153689800641079	18904_23	BMI	rectal	Female	MVMR	KCC4	protein	113	KCC4	BMI_18904_23_rectal_Female
NA	0.165245297839531	0.0761289809927341	0.0309765526618069	BMI	BMI	proximal	Female	MVMR	KISHA	BMI	114	KISHA	BMI_11112_18_proximal_Female
NA	0.416439013350383	0.162708726292706	0.0111205466526178	11112_18	BMI	proximal	Female	MVMR	KISHA	protein	114	KISHA	BMI_11112_18_proximal_Female
NA	0.197472174866451	0.0762304947676893	0.0101917692079771	BMI	BMI	proximal	Female	MVMR	KLF4	BMI	115	KLF4	BMI_17850_42_proximal_Female
NA	0.0227867613075314	0.084328411254762	0.787235438174766	BMI	BMI	rectal	Female	MVMR	KLF4	BMI	115	KLF4	BMI_17850_42_rectal_Female
NA	0.138156058536129	0.138700356270577	0.320251110391251	17850_42	BMI	proximal	Female	MVMR	KLF4	protein	115	KLF4	BMI_17850_42_proximal_Female
NA	0.0507379130428648	0.153652534380147	0.741537756295581	17850_42	BMI	rectal	Female	MVMR	KLF4	protein	115	KLF4	BMI_17850_42_rectal_Female
NA	0.201998531819337	0.0763089611397027	0.00867447257740201	BMI	BMI	proximal	Female	MVMR	KLRF1	BMI	116	KLRF1	BMI_5098_79_proximal_Female
NA	0.0940437018610349	0.127623675880054	0.461938094296945	5098_79	BMI	proximal	Female	MVMR	KLRF1	protein	116	KLRF1	BMI_5098_79_proximal_Female
NA	0.206488169538206	0.0754260300364451	0.00666817460124175	BMI	BMI	proximal	Female	MVMR	KREM2	BMI	117	KREM2	BMI_3202_28_proximal_Female
NA	0.0170376879064273	0.083186855049355	0.837898380530472	BMI	BMI	rectal	Female	MVMR	KREM2	BMI	117	KREM2	BMI_3202_28_rectal_Female
NA	0.079945849019388	0.121694978252486	0.511873013273787	3202_28	BMI	proximal	Female	MVMR	KREM2	protein	117	KREM2	BMI_3202_28_proximal_Female
NA	0.114814971926847	0.134374925289471	0.393744067325053	3202_28	BMI	rectal	Female	MVMR	KREM2	protein	117	KREM2	BMI_3202_28_rectal_Female
NA	0.201400434339544	0.077400592780832	0.00986324876534446	BMI	BMI	proximal	Female	MVMR	LAD1	BMI	118	LAD1	BMI_6407_63_proximal_Female
NA	0.189660389884083	0.0716769515091554	0.00879839900918858	WHR	WHR	proximal	Female	MVMR	LAD1	WHR	118	LAD1	WHR_6407_63_proximal_Female
NA	0.0997524789973443	0.153242410755566	0.515725770222039	6407_63	BMI	proximal	Female	MVMR	LAD1	protein	118	LAD1	BMI_6407_63_proximal_Female
NA	-0.0535232011202836	0.148244487790747	0.718449375214836	6407_63	WHR	proximal	Female	MVMR	LAD1	protein	118	LAD1	WHR_6407_63_proximal_Female
NA	0.203805898066323	0.0773358605613514	0.00897209341140468	BMI	BMI	proximal	Female	MVMR	LAIR1	BMI	119	LAIR1	BMI_11284_24_proximal_Female
NA	0.190883163022951	0.0709985998532623	0.0077878316946823	WHR	WHR	proximal	Female	MVMR	LAIR1	WHR	119	LAIR1	WHR_11284_24_proximal_Female
NA	0.0739217455661815	0.138218602829096	0.593288169066704	11284_24	BMI	proximal	Female	MVMR	LAIR1	protein	119	LAIR1	BMI_11284_24_proximal_Female
NA	-0.0639657511501685	0.140512083636494	0.649440335231569	11284_24	WHR	proximal	Female	MVMR	LAIR1	protein	119	LAIR1	WHR_11284_24_proximal_Female
NA	0.190435765763892	0.0767300736705417	0.0137779480434689	BMI	BMI	proximal	Female	MVMR	Lamin-B1	BMI	120	Lamin-B1	BMI_3889_64_proximal_Female
NA	0.164990197801444	0.133427002127216	0.217501649771266	3889_64	BMI	proximal	Female	MVMR	Lamin-B1	protein	120	Lamin-B1	BMI_3889_64_proximal_Female
NA	0.0663890888270735	0.0786457751934972	0.399453356501591	BMI	BMI	distal	Female	MVMR	LCK	BMI	121	LCK	BMI_4560_34_distal_Female
NA	0.288347168294216	0.152658304554215	0.06016062216204	4560_34	BMI	distal	Female	MVMR	LCK	protein	121	LCK	BMI_4560_34_distal_Female
NA	0.102208427892668	0.0762696250587017	0.181525936084462	BMI	BMI	distal	Female	MVMR	LEMD1	BMI	122	LEMD1	BMI_8040_9_distal_Female
NA	0.123751185442472	0.138101687267259	0.371134901871554	8040_9	BMI	distal	Female	MVMR	LEMD1	protein	122	LEMD1	BMI_8040_9_distal_Female
NA	0.199190512285354	0.0768803007020422	0.0101760325081623	BMI	BMI	proximal	Female	MVMR	LFA-1 beta-2	BMI	123	LFA-1 beta-2	BMI_12750_9_proximal_Female
NA	0.0829672290244609	0.107209218299275	0.439785369675495	12750_9	BMI	proximal	Female	MVMR	LFA-1 beta-2	protein	123	LFA-1 beta-2	BMI_12750_9_proximal_Female
NA	0.0280882950341184	0.0839968279292724	0.738382033442384	BMI	BMI	rectal	Female	MVMR	LIGHT	BMI	124	LIGHT	BMI_5355_69_rectal_Female
NA	0.0146752266474169	0.127090728601102	0.908172103342185	5355_69	BMI	rectal	Female	MVMR	LIGHT	protein	124	LIGHT	BMI_5355_69_rectal_Female
NA	0.176570413408498	0.0554740509398779	0.00162780592976357	WHR	WHR	colon	Sex-combined	MVMR	LRRT4	WHR	125	LRRT4	WHR_6572_10_colon_Sex-combined
NA	0.0275895141179327	0.037217895426699	0.459155264598732	6572_10	WHR	colon	Sex-combined	MVMR	LRRT4	protein	125	LRRT4	WHR_6572_10_colon_Sex-combined
NA	0.198517192713585	0.0759299802235813	0.0095216921960287	BMI	BMI	proximal	Female	MVMR	LYSM3	BMI	126	LYSM3	BMI_10563_13_proximal_Female
NA	0.131618440186063	0.128956291181645	0.308486342833823	10563_13	BMI	proximal	Female	MVMR	LYSM3	protein	126	LYSM3	BMI_10563_13_proximal_Female
NA	0.0834306512562371	0.0533098638881886	0.118925347791237	BMI	BMI	overall	Female	MVMR	MA1B1	BMI	127	MA1B1	BMI_7071_23_overall_Female
NA	-0.0219734934873496	0.0844200451266781	0.794869831862349	BMI	BMI	rectal	Female	MVMR	MA1B1	BMI	127	MA1B1	BMI_7071_23_rectal_Female
NA	0.134296118772421	0.0490573243082896	0.00674539450357034	WHR	WHR	overall	Female	MVMR	MA1B1	WHR	127	MA1B1	WHR_7071_23_overall_Female
NA	0.0618592736590544	0.0772558471890253	0.424246889147486	WHR	WHR	rectal	Female	MVMR	MA1B1	WHR	127	MA1B1	WHR_7071_23_rectal_Female
NA	0.115537747018537	0.0761020190034817	0.130309244081783	7071_23	BMI	overall	Female	MVMR	MA1B1	protein	127	MA1B1	BMI_7071_23_overall_Female
NA	0.286681636080386	0.121307802932113	0.0189302558331994	7071_23	BMI	rectal	Female	MVMR	MA1B1	protein	127	MA1B1	BMI_7071_23_rectal_Female
NA	0.0493362129391624	0.0746729960648288	0.509563257440356	7071_23	WHR	overall	Female	MVMR	MA1B1	protein	127	MA1B1	WHR_7071_23_overall_Female
NA	0.205041267554654	0.118654854261647	0.0855154698338501	7071_23	WHR	rectal	Female	MVMR	MA1B1	protein	127	MA1B1	WHR_7071_23_rectal_Female
NA	0.0824748211725212	0.0521968906879705	0.114815648617917	BMI	BMI	rectal	Sex-combined	MVMR	MAZ	BMI	128	MAZ	BMI_13436_54_rectal_Sex-combined
NA	-0.0420311905447484	0.0839291606871269	0.616769067763926	13436_54	BMI	rectal	Sex-combined	MVMR	MAZ	protein	128	MAZ	BMI_13436_54_rectal_Sex-combined
NA	0.203152139347982	0.0751407400430447	0.00736660968186349	BMI	BMI	proximal	Female	MVMR	MEG10	BMI	129	MEG10	BMI_11168_3_proximal_Female
NA	0.102672404995093	0.101988371974637	0.315124422954338	11168_3	BMI	proximal	Female	MVMR	MEG10	protein	129	MEG10	BMI_11168_3_proximal_Female
NA	0.200869730885056	0.0761621142247332	0.00891933941568541	BMI	BMI	proximal	Female	MVMR	megalin	BMI	130	megalin	BMI_10618_190_proximal_Female
NA	0.0131780678866939	0.0840353738576174	0.875526461950035	BMI	BMI	rectal	Female	MVMR	megalin	BMI	130	megalin	BMI_10618_190_rectal_Female
NA	0.0981301148175204	0.118799604880236	0.409644885018773	10618_190	BMI	proximal	Female	MVMR	megalin	protein	130	megalin	BMI_10618_190_proximal_Female
NA	0.112751056804736	0.13124320768655	0.391172053170087	10618_190	BMI	rectal	Female	MVMR	megalin	protein	130	megalin	BMI_10618_190_rectal_Female
NA	0.136839639699852	0.0371097395185652	0.000254715108362473	BMI	BMI	overall	Sex-combined	MVMR	MGP	BMI	131	MGP	BMI_6520_87_overall_Sex-combined
NA	0.0655111759875694	0.0334349108255724	0.0506982626761251	6520_87	BMI	overall	Sex-combined	MVMR	MGP	protein	131	MGP	BMI_6520_87_overall_Sex-combined
NA	0.21194382182125	0.0539183592502728	0.000116613214208898	BMI	BMI	overall	Male	MVMR	MIC-1	BMI	132	MIC-1	BMI_4374_45_overall_Male
NA	0.0980684120934441	0.0381396944369388	0.0108578817184413	4374_45	BMI	overall	Male	MVMR	MIC-1	protein	132	MIC-1	BMI_4374_45_overall_Male
NA	0.201471057604333	0.0776408735873567	0.0100645595476814	BMI	BMI	proximal	Female	MVMR	MIG	BMI	133	MIG	BMI_11593_21_proximal_Female
NA	0.192977862405252	0.0710261877381098	0.00717128808366446	WHR	WHR	proximal	Female	MVMR	MIG	WHR	133	MIG	WHR_11593_21_proximal_Female
NA	0.0817288516840485	0.137773812445002	0.553618233158588	11593_21	BMI	proximal	Female	MVMR	MIG	protein	133	MIG	BMI_11593_21_proximal_Female
NA	-0.090118469875564	0.139201037178275	0.518124299862101	11593_21	WHR	proximal	Female	MVMR	MIG	protein	133	MIG	WHR_11593_21_proximal_Female
NA	0.197288489537481	0.0812112142378185	0.0160332122650117	BMI	BMI	distal	Male	MVMR	MK13	BMI	134	MK13	BMI_5006_71_distal_Male
NA	-0.00469189434699301	0.0845340892547406	0.955785519645123	BMI	BMI	rectal	Female	MVMR	MK13	BMI	134	MK13	BMI_5006_71_rectal_Female
NA	0.210190805282521	0.122876254277157	0.0887473078116213	5006_71	BMI	distal	Male	MVMR	MK13	protein	134	MK13	BMI_5006_71_distal_Male
NA	0.18423472707345	0.1182944042836	0.120732549755075	5006_71	BMI	rectal	Female	MVMR	MK13	protein	134	MK13	BMI_5006_71_rectal_Female
NA	0.201621035845999	0.0758277806097675	0.00838479021096041	BMI	BMI	proximal	Female	MVMR	MMEL2	BMI	135	MMEL2	BMI_3627_71_proximal_Female
NA	0.118625109983557	0.137215042212085	0.388195434720244	3627_71	BMI	proximal	Female	MVMR	MMEL2	protein	135	MMEL2	BMI_3627_71_proximal_Female
NA	0.171107762078182	0.0486485416122784	0.000511722926352692	WHR	WHR	overall	Sex-combined	MVMR	MTFR1	WHR	136	MTFR1	WHR_9095_5_overall_Sex-combined
NA	0.0133107444374601	0.0458712674506311	0.771905099624239	9095_5	WHR	overall	Sex-combined	MVMR	MTFR1	protein	136	MTFR1	WHR_9095_5_overall_Sex-combined
NA	-0.0152815952858342	0.0828836638716683	0.8538804090488	BMI	BMI	rectal	Female	MVMR	MYL6B	BMI	137	MYL6B	BMI_14227_21_rectal_Female
NA	0.31951393306775	0.128845577312929	0.0138530296562669	14227_21	BMI	rectal	Female	MVMR	MYL6B	protein	137	MYL6B	BMI_14227_21_rectal_Female
NA	0.068293776832265	0.0518033726512745	0.188083233093522	BMI	BMI	rectal	Sex-combined	MVMR	NADPH-P450 Oxidoreductase	BMI	138	NADPH-P450 Oxidoreductase	BMI_2731_29_rectal_Sex-combined
NA	0.196102918264124	0.0637442120242125	0.00231037856523204	WHR	WHR	rectal	Sex-combined	MVMR	NADPH-P450 Oxidoreductase	WHR	138	NADPH-P450 Oxidoreductase	WHR_2731_29_rectal_Sex-combined
NA	0.0620236654271624	0.062109941563903	0.31853457366459	2731_29	BMI	rectal	Sex-combined	MVMR	NADPH-P450 Oxidoreductase	protein	138	NADPH-P450 Oxidoreductase	BMI_2731_29_rectal_Sex-combined
NA	0.0699411614238223	0.0673102508453739	0.299694202089116	2731_29	WHR	rectal	Sex-combined	MVMR	NADPH-P450 Oxidoreductase	protein	138	NADPH-P450 Oxidoreductase	WHR_2731_29_rectal_Sex-combined
NA	0.203020726163637	0.077496320282315	0.00938005937156177	BMI	BMI	proximal	Female	MVMR	NANOG	BMI	139	NANOG	BMI_2732_58_proximal_Female
NA	0.090780243126054	0.150248909166932	0.546301712616884	2732_58	BMI	proximal	Female	MVMR	NANOG	protein	139	NANOG	BMI_2732_58_proximal_Female
NA	0.221791283837351	0.0755603609901496	0.00366730417920527	BMI	BMI	proximal	Female	MVMR	NDRG1	BMI	140	NDRG1	BMI_19215_7_proximal_Female
NA	-0.0607406179295223	0.114346063457673	0.595788447536196	19215_7	BMI	proximal	Female	MVMR	NDRG1	protein	140	NDRG1	BMI_19215_7_proximal_Female
NA	0.202958017277485	0.0769779791187775	0.00894040123626539	BMI	BMI	proximal	Female	MVMR	NEPR1	BMI	141	NEPR1	BMI_13532_25_proximal_Female
NA	0.0845245655913209	0.143037799180774	0.555146136543664	13532_25	BMI	proximal	Female	MVMR	NEPR1	protein	141	NEPR1	BMI_13532_25_proximal_Female
NA	0.211005072870056	0.0514903041418663	4.96916894024323e-05	BMI	BMI	proximal	Sex-combined	MVMR	NEUL4	BMI	142	NEUL4	BMI_13468_5_proximal_Sex-combined
NA	0.205230960784338	0.0686722135552522	0.00306201733832979	WHR	WHR	proximal	Sex-combined	MVMR	NEUL4	WHR	142	NEUL4	WHR_13468_5_proximal_Sex-combined
NA	-0.00665874487527861	0.0718614619313012	0.926215455977921	13468_5	BMI	proximal	Sex-combined	MVMR	NEUL4	protein	142	NEUL4	BMI_13468_5_proximal_Sex-combined
NA	-0.0846933677845128	0.08581192647061	0.3245466991543	13468_5	WHR	proximal	Sex-combined	MVMR	NEUL4	protein	142	NEUL4	WHR_13468_5_proximal_Sex-combined
NA	0.170175508691134	0.0596260469987097	0.00470712377560784	BMI	BMI	colon	Female	MVMR	NNMT	BMI	143	NNMT	BMI_19376_74_colon_Female
