exposure	mediator	cancer	group	b	se	p	OR	lower_ci	upper_ci	Qstat	Qpval	fstat_adiposity	fstat_protein
18170_46	BMI_P5CR1_PYCR1	rectal	Female	0.264598063870537	0.163252308158893	0.106420546452553	1.3029071850492	0.946128901100836	1.79422394863712	274.362822412777	0.0265570267760608	15.2239168649117	1.37396881696256
BMI	18177_49_ULA1_NAE1	rectal	Female	0.0057544953414862	0.0831473185857045	0.944883327636839	1.00577108425481	0.854520958869059	1.18379246690673	276.200902329478	0.0222093362596159	40.9070815937594	2.95148423335878
18177_49	BMI_ULA1_NAE1	rectal	Female	0.164615768324775	0.107952377409641	0.128647933471114	1.17894004556574	0.954115170144793	1.45674198936342	276.200902329478	0.0222093362596159	40.9070815937594	2.95148423335878
BMI	18267_74_CAR17_CARD17	overall	Sex-combined	0.139408441055023	0.0373952138940172	0.000218458866284935	1.14959354532721	1.06834831159797	1.23701727714744	740.453319468609	3.12512276733347e-18	41.747897584209	1.24438571198424
18267_74	BMI_CAR17_CARD17	overall	Sex-combined	0.0637807445911975	0.0588974762687656	0.279446298078302	1.06585867786002	0.949653299496576	1.19628365612139	740.453319468609	3.12512276733347e-18	41.747897584209	1.24438571198424
BMI	18339_207_PSB3_PSMB3	proximal	Sex-combined	0.196678562717688	0.0532801892164442	0.000251221323025974	1.217352675274	1.09663828063361	1.35135492000201	578.142013283235	5.56857390204985e-06	11.4464619933786	1.44074622966345
18339_207	BMI_PSB3_PSMB3	proximal	Sex-combined	0.0633195355566313	0.077631054232326	0.415146403183517	1.0653672075522	0.914994402932736	1.24045271019107	578.142013283235	5.56857390204985e-06	11.4464619933786	1.44074622966345
BMI	18348_89_HNRPD_HNRNPD	distal	Female	0.0942495816285212	0.0758489637593114	0.215266015624679	1.09883396046562	0.947039583965413	1.2749583999613	241.208563862872	0.325338171455421	29.9773268451689	1.69208503204417
18348_89	BMI_HNRPD_HNRNPD	distal	Female	0.192794509747343	0.128981229401488	0.136333155641302	1.21263358353342	0.941756340381859	1.56142320986856	241.208563862872	0.325338171455421	29.9773268451689	1.69208503204417
BMI	18382_109_Catechol O-methyltransferase_COMT	distal	Sex-combined	0.149575490624522	0.0529106799493852	0.00491571675321552	1.16134113787072	1.04693888424279	1.28824447998827	585.896004810481	1.71594211411192e-06	31.7502152423873	1.44991327292137
18382_109	BMI_Catechol O-methyltransferase_COMT	distal	Sex-combined	0.153212509969647	0.0819007741330093	0.0620550960605094	1.16557264843383	0.992713667642694	1.36853117173565	585.896004810481	1.71594211411192e-06	31.7502152423873	1.44991327292137
BMI	18387_7_suppression of tumorigenicity 13_ST13	colon	Sex-combined	0.183484679488762	0.0422519973790078	1.75258010924581e-05	1.20139655926121	1.10591247631079	1.30512470337576	648.464498409928	1.23057711238669e-10	24.2681730593661	1.21183212518659
18387_7	BMI_suppression of tumorigenicity 13_ST13	colon	Sex-combined	0.0876730442172352	0.0719587778389715	0.223738946256985	1.09163114855744	0.948032816896206	1.25698028935564	648.464498409928	1.23057711238669e-10	24.2681730593661	1.21183212518659
BMI	18387_7_suppression of tumorigenicity 13_ST13	proximal	Sex-combined	0.207609336849869	0.0515220515615407	6.5943999898603e-05	1.23073227387379	1.11251822371249	1.36150752200713	577.778077405503	5.0294551295072e-06	24.2681730593661	1.21183212518659
18387_7	BMI_suppression of tumorigenicity 13_ST13	proximal	Sex-combined	0.0119963350771639	0.0877321299352053	0.891300836312002	1.01206857970603	0.852179034706611	1.20195729807038	577.778077405503	5.0294551295072e-06	24.2681730593661	1.21183212518659
BMI	18389_11_IFNA1_IFNA1	proximal	Female	0.212757264154329	0.0767596926219569	0.0060283482502084	1.23708433008469	1.06429037935731	1.43793241903139	289.082853263786	0.0056299417648154	19.8737688819825	1.71604318556808
18389_11	BMI_IFNA1_IFNA1	proximal	Female	0.0137574085524053	0.132516867767559	0.917404833205134	1.01385247716308	0.781941263186886	1.31454483072092	289.082853263786	0.0056299417648154	19.8737688819825	1.71604318556808
BMI	18398_1_AK1D1_AKR1D1	distal	Female	0.0958269230631803	0.0862717627583488	0.267823022056269	1.10056856447302	0.929353838209106	1.30332615555806	246.618292911634	0.229128165119826	4.56469005330365	1.50747226370465
18398_1	BMI_AK1D1_AKR1D1	distal	Female	0.0654263792453291	0.140278977408678	0.641365500564667	1.0676141358618	0.810973082051864	1.40547197967177	246.618292911634	0.229128165119826	4.56469005330365	1.50747226370465
BMI	18398_1_AK1D1_AKR1D1	distal	Sex-combined	0.142197267254942	0.0562603552356868	0.0118406199289319	1.15280403659594	1.03244210433025	1.28719774330978	588.625460886318	1.18471599889096e-06	7.10783981937833	1.45050111000921
18398_1	BMI_AK1D1_AKR1D1	distal	Sex-combined	0.0975574134606435	0.0807366527812225	0.227571051908945	1.10247473663622	0.941118303751267	1.29149602135709	588.625460886318	1.18471599889096e-06	7.10783981937833	1.45050111000921
BMI	18876_77_CHST4_CHST4	proximal	Female	0.171744738628174	0.0778976966436106	0.0284539731411653	1.18737470363119	1.01924815565806	1.38323398379172	283.963853835037	0.00995576994143178	11.8304075056765	1.53570981928942
18876_77	BMI_CHST4_CHST4	proximal	Female	0.265090025423222	0.134920594872078	0.0506325956385256	1.30354832298564	1.00064586795689	1.69814145520648	283.963853835037	0.00995576994143178	11.8304075056765	1.53570981928942
BMI	18878_15_GREM1_GREM1	colon	Female	0.147274089059669	0.0582989207828813	0.0121644837453894	1.15867149869288	1.03355901886085	1.29892886364911	291.036361505096	0.0187743797809263	63.5943046573964	27.0214015191173
18878_15	BMI_GREM1_GREM1	colon	Female	0.185837811905047	0.0290083837152909	7.6123876490885e-10	1.20422693326599	1.13766894037156	1.2746788238146	291.036361505096	0.0187743797809263	63.5943046573964	27.0214015191173
BMI	18878_15_GREM1_GREM1	colon	Sex-combined	0.174192390412967	0.0423433202422904	4.63181002038582e-05	1.19028454312794	1.09548751431223	1.29328474774882	679.074485299853	7.86780476258631e-12	77.3436673838244	15.1460455453751
18878_15	BMI_GREM1_GREM1	colon	Sex-combined	0.179703352542961	0.0227197744952696	2.03638699208421e-14	1.1968622643077	1.14473434219044	1.2513639426443	679.074485299853	7.86780476258631e-12	77.3436673838244	15.1460455453751
BMI	18878_15_GREM1_GREM1	distal	Female	0.0982167635773375	0.0750667638204101	0.191971462416064	1.1032018931815	0.95226293175018	1.27806551797874	259.722797974215	0.220085560012997	63.5943046573964	27.0214015191173
18878_15	BMI_GREM1_GREM1	distal	Female	0.189025856340416	0.0371121144015632	7.0410678839273e-07	1.20807218840483	1.1233172208242	1.29922196984251	259.722797974215	0.220085560012997	63.5943046573964	27.0214015191173
BMI	18878_15_GREM1_GREM1	distal	Sex-combined	0.154131896981081	0.0530587502487923	0.00385515509929284	1.16664475355192	1.05141486384174	1.29450327154124	621.552573187859	8.18662882561258e-08	77.3436673838244	15.1460455453751
18878_15	BMI_GREM1_GREM1	distal	Sex-combined	0.157930117847989	0.02845221178908	4.87940338600508e-08	1.17108435395326	1.10756485688218	1.23824673160428	621.552573187859	8.18662882561258e-08	77.3436673838244	15.1460455453751
BMI	18878_15_GREM1_GREM1	overall	Female	0.0828217741119368	0.053333711093543	0.12174375206967	1.08634817592518	0.978521715616496	1.20605638127554	341.364752977217	3.15823301200221e-05	63.5943046573964	27.0214015191173
18878_15	BMI_GREM1_GREM1	overall	Female	0.186244784317532	0.0264554519512949	1.94172044279771e-11	1.20471712014571	1.14384123015093	1.26883286011702	341.364752977217	3.15823301200221e-05	63.5943046573964	27.0214015191173
BMI	18878_15_GREM1_GREM1	overall	Sex-combined	0.129283883280909	0.038081460267635	0.000747557339071271	1.13801314121824	1.05616478673711	1.22620440091207	792.998753050224	1.10340960321872e-21	77.3436673838244	15.1460455453751
18878_15	BMI_GREM1_GREM1	overall	Sex-combined	0.179645295360219	0.0204490266118864	3.34874958168955e-17	1.19679277987356	1.14977377220429	1.2457345893458	792.998753050224	1.10340960321872e-21	77.3436673838244	15.1460455453751
BMI	18878_15_GREM1_GREM1	proximal	Female	0.192606506155239	0.0738383871727038	0.00965559636738549	1.21240562549295	1.04904818994569	1.40120102662114	297.232056733783	0.00997225644668496	63.5943046573964	27.0214015191173
18878_15	BMI_GREM1_GREM1	proximal	Female	0.187747744230513	0.0365985050879101	5.91195046875837e-07	1.20652912302652	1.12301235138556	1.29625691375087	297.232056733783	0.00997225644668496	63.5943046573964	27.0214015191173
BMI	18878_15_GREM1_GREM1	proximal	Sex-combined	0.187776149495142	0.0511751620032864	0.000272502591447312	1.2065633952923	1.09141261250814	1.33386329805531	594.919208188623	3.25473556745536e-06	77.3436673838244	15.1460455453751
18878_15	BMI_GREM1_GREM1	proximal	Sex-combined	0.19844248449917	0.027299660260695	1.62362620981844e-12	1.21950188513545	1.15596460398147	1.2865314757274	594.919208188623	3.25473556745536e-06	77.3436673838244	15.1460455453751
BMI	18878_15_GREM1_GREM1	rectal	Female	-0.00494078131668014	0.0836752919156531	0.952962942546392	0.995071404266302	0.844555898682464	1.17241156107394	302.58316559253	0.00556540043923962	63.5943046573964	27.0214015191173
18878_15	BMI_GREM1_GREM1	rectal	Female	0.278001280992559	0.0408076595263842	7.4360040572802e-11	1.32048788874317	1.21898466242116	1.43044315328305	302.58316559253	0.00556540043923962	63.5943046573964	27.0214015191173
BMI	18878_15_GREM1_GREM1	rectal	Sex-combined	0.0546357438389576	0.0528109012326555	0.301435236318924	1.05615583333095	0.952301471499944	1.171336155264	629.265532076176	2.61605454305583e-08	77.3436673838244	15.1460455453751
18878_15	BMI_GREM1_GREM1	rectal	Sex-combined	0.252183695318252	0.0278276261905763	3.99220934717769e-18	1.28683240066213	1.2185255325966	1.35896834583775	629.265532076176	2.61605454305583e-08	77.3436673838244	15.1460455453751
BMI	18904_23_KCC4_CAMK4	proximal	Female	0.198120767983234	0.0762350436452894	0.00995405036963846	1.21910961434117	1.04990541844259	1.41558299030756	286.621979421861	0.00743458793631302	19.5077630450965	1.49834573077306
18904_23	BMI_KCC4_CAMK4	proximal	Female	0.135770182145215	0.141359635948012	0.337824002608858	1.1454186256928	0.868233401862532	1.51109577824295	286.621979421861	0.00743458793631302	19.5077630450965	1.49834573077306
BMI	18904_23_KCC4_CAMK4	rectal	Female	0.00161531001774173	0.0839498760781847	0.984665098622004	1.0016166153337	0.849653680612349	1.18075854551646	275.678462546335	0.0233773874252452	19.5077630450965	1.49834573077306
18904_23	BMI_KCC4_CAMK4	rectal	Female	0.223070168713625	0.155851390618337	0.153689800641079	1.24990827511482	0.920904852563187	1.6964518015647	275.678462546335	0.0233773874252452	19.5077630450965	1.49834573077306
BMI	18913_3_Cyclin H_CCNH	overall	Female	0.0983982785878375	0.0521932215710547	0.0606432148723714	1.10340215905981	0.996107161127684	1.22225436391756	307.79538648052	0.000538235397578736	65.0536648464241	3.90782336966852
18913_3	BMI_Cyclin H_CCNH	overall	Female	0.0502082184697245	0.0603997280043522	0.406678293560644	1.05149001322545	0.934096760252136	1.18363674402898	307.79538648052	0.000538235397578736	65.0536648464241	3.90782336966852
BMI	18913_3_Cyclin H_CCNH	proximal	Female	0.206531756969215	0.0748874575106829	0.00628088397076744	1.22940677583027	1.06157360493124	1.42377411555487	285.862228469786	0.0080888958477981	65.0536648464241	3.90782336966852
18913_3	BMI_Cyclin H_CCNH	proximal	Female	0.0822099151650264	0.0860341935497406	0.340294583500199	1.08568368738164	0.917211578627875	1.28510051171607	285.862228469786	0.0080888958477981	65.0536648464241	3.90782336966852
BMI	19123_6_IKBD_NFKBID	colon	Sex-combined	0.189927782138416	0.0421618416493492	8.54497512421485e-06	1.20916227139048	1.11325768956272	1.31332881170441	649.36972983345	1.05572172861702e-10	39.7781220894762	1.32019085295255
19123_6	BMI_IKBD_NFKBID	colon	Sex-combined	0.0279536102313605	0.067095541035499	0.677158506769265	1.0283479784901	0.901627648942151	1.1728783673675	649.36972983345	1.05572172861702e-10	39.7781220894762	1.32019085295255
BMI	19123_6_IKBD_NFKBID	rectal	Female	-0.00791524613279412	0.085357317355452	0.926197511053147	0.992115996941326	0.839276063290377	1.17278949613785	274.897045123231	0.0252236103319228	33.7946849186804	1.51332935671755
19123_6	BMI_IKBD_NFKBID	rectal	Female	0.235054901695713	0.154842309047552	0.130368925395812	1.26497821627559	0.933853202349934	1.71351330554432	274.897045123231	0.0252236103319228	33.7946849186804	1.51332935671755
BMI	19166_15_RS19_RPS19	proximal	Female	0.195730897889101	0.0761756345385829	0.0108037136455208	1.21619957942015	1.04752124496028	1.41203954010291	287.90300360445	0.00931594271700362	31.8643009984255	3.73941695659665
19166_15	BMI_RS19_RPS19	proximal	Female	0.102478355213772	0.0865345573327731	0.237511396335568	1.10791332110328	0.93507421626554	1.31270000362145	287.90300360445	0.00931594271700362	31.8643009984255	3.73941695659665
BMI	19170_25_DPOE3_POLE3	rectal	Female	0.00999509495940095	0.0831126179679279	0.904381095049696	1.01004521275924	0.858210701964025	1.18874226280696	277.307596387788	0.0221805382006603	49.8569570133358	2.15597108598772
19170_25	BMI_DPOE3_POLE3	rectal	Female	0.152268866913295	0.120497659100373	0.207612576011011	1.16447328268347	0.919517185628772	1.47468480989441	277.307596387788	0.0221805382006603	49.8569570133358	2.15597108598772
BMI	19176_27_FA49B_FAM49B	distal	Female	0.0810102068466259	0.0773697175556071	0.29616467917305	1.08438196463067	0.931802459989795	1.26194584765225	240.135565316377	0.326185965937246	20.6893027278031	1.30212538510264
19176_27	BMI_FA49B_FAM49B	distal	Female	0.256965474083637	0.145547547380101	0.0787937233152559	1.29300048396212	0.972089190671422	1.7198527332369	240.135565316377	0.326185965937246	20.6893027278031	1.30212538510264
BMI	19190_4_UB2L6_UBE2L6	overall	Female	0.0881837684998248	0.0535098002838474	0.100707734866112	1.09218881348703	0.983443156421179	1.21295917971219	307.213526120904	0.000582481038550731	16.6641943168269	1.61913162782161
19190_4	BMI_UB2L6_UBE2L6	overall	Female	0.100745156914391	0.091620696296524	0.272650715054028	1.10599475073102	0.924195723476956	1.32355556033371	307.213526120904	0.000582481038550731	16.6641943168269	1.61913162782161
BMI	19190_4_UB2L6_UBE2L6	proximal	Female	0.214751859976917	0.0770016146175935	0.00572735581784221	1.23955427577447	1.06590978779265	1.44148671884574	287.903636645999	0.00643822345176317	16.6641943168269	1.61913162782161
19190_4	BMI_UB2L6_UBE2L6	proximal	Female	0.0040044791720438	0.131977477101387	0.975820274362005	1.00401250781203	0.775171196009291	1.30041095571218	287.903636645999	0.00643822345176317	16.6641943168269	1.61913162782161
BMI	19195_85_RS5_RPS5	proximal	Female	0.193864207255012	0.0767811584624046	0.0122356844957069	1.21393142868255	1.04432749904231	1.41107987187414	287.796659287791	0.00835004357186232	25.5463015001602	2.88334276152657
19195_85	BMI_RS5_RPS5	proximal	Female	0.116422063600362	0.0993653355884543	0.242526496654102	1.12346994785225	0.924655545418449	1.36503234094157	287.796659287791	0.00835004357186232	25.5463015001602	2.88334276152657
BMI	19215_7_NDRG1_NDRG1	proximal	Female	0.221791283837351	0.0755603609901496	0.00366730417920527	1.24831080803102	1.07647625102964	1.44757478110323	288.557968824752	0.00597760925794315	48.5999904062214	2.36442909120781
19215_7	BMI_NDRG1_NDRG1	proximal	Female	-0.0607406179295223	0.114346063457673	0.595788447536196	0.941067304107484	0.752120369282212	1.17748130090574	288.557968824752	0.00597760925794315	48.5999904062214	2.36442909120781
BMI	19225_11_BLNK_BLNK	proximal	Female	0.199660260134728	0.0782080307068648	0.0113235577118673	1.22098786943278	1.04746453972426	1.42325713259416	288.236018915555	0.00620037545137947	9.74818884609925	1.40435918273853
19225_11	BMI_BLNK_BLNK	proximal	Female	0.090041330699659	0.144986985364642	0.535189262651783	1.09421950762847	0.823548232777587	1.4538508896273	288.236018915555	0.00620037545137947	9.74818884609925	1.40435918273853
BMI	19242_21_PFD1_PFDN1	distal	Male	0.201127603596944	0.0808670644715548	0.0137169127930792	1.22278079309615	1.04354978625706	1.4327949539693	255.284723701144	0.00207624362312884	30.4979013250686	1.69430169035459
19242_21	BMI_PFD1_PFDN1	distal	Male	0.21985422327417	0.150318973846731	0.145190904875969	1.24589509484092	0.927955995961244	1.67276745244878	255.284723701144	0.00207624362312884	30.4979013250686	1.69430169035459
BMI	19243_2_PFD2_PFDN2	proximal	Female	0.201853249707916	0.0760492622618145	0.00849391669260571	1.22366842123624	1.05421529680155	1.42035920904746	288.686081084469	0.00756954940564305	18.7578124950297	1.83605441773605
19243_2	BMI_PFD2_PFDN2	proximal	Female	0.101685130303467	0.12432631059004	0.414252570152562	1.1070348451191	0.867626081815718	1.41250496497658	288.686081084469	0.00756954940564305	18.7578124950297	1.83605441773605
BMI	19260_4_GIPC1_GIPC1	colon	Male	0.26026867870755	0.0647905182834959	8.40700040032466e-05	1.29727859098099	1.14256903089075	1.47293659911786	261.920026971199	0.000830384965240281	20.8199903987588	1.39946443430988
19260_4	BMI_GIPC1_GIPC1	colon	Male	0.178828808920932	0.14372511959021	0.214904053083481	1.19581601361062	0.902242069242342	1.58491383538392	261.920026971199	0.000830384965240281	20.8199903987588	1.39946443430988
BMI	19260_4_GIPC1_GIPC1	overall	Sex-combined	0.150382045093237	0.0376041092834424	7.46804686526607e-05	1.16227820060044	1.07969434900182	1.25117874039064	746.842335728327	8.13343504062534e-19	25.8403787943958	1.21836473917346
19260_4	BMI_GIPC1_GIPC1	overall	Sex-combined	-0.0233252155746367	0.0651741920116513	0.720598553479627	0.97694471446761	0.859790407267048	1.11006236759485	746.842335728327	8.13343504062534e-19	25.8403787943958	1.21836473917346
BMI	19260_4_GIPC1_GIPC1	proximal	Male	0.253912810540645	0.0758010522671824	0.00097108274731074	1.28905940697518	1.1110913695522	1.49553331098313	205.904338460436	0.265625426148174	20.8199903987588	1.39946443430988
19260_4	BMI_GIPC1_GIPC1	proximal	Male	0.188405531057234	0.168147098379566	0.263887167115797	1.20732302306957	0.868347948979085	1.67862304937506	205.904338460436	0.265625426148174	20.8199903987588	1.39946443430988
BMI	19260_4_GIPC1_GIPC1	proximal	Sex-combined	0.202448782791218	0.0517434147261688	0.000105913221905673	1.22439737330007	1.10631170014596	1.35508729370421	578.354801485113	4.66569044962956e-06	25.8403787943958	1.21836473917346
19260_4	BMI_GIPC1_GIPC1	proximal	Sex-combined	0.0850067929386838	0.0896018638373515	0.343290217941109	1.0887244623118	0.913371244838331	1.29774279794183	578.354801485113	4.66569044962956e-06	25.8403787943958	1.21836473917346
BMI	19280_29_UB2D3_UBE2D3	colon	Male	0.271676237910993	0.063786522643653	3.18950301501539e-05	1.31216210418806	1.15795399864418	1.48690655214562	263.499399508508	0.000662126169747959	39.8330068478469	1.98314767445941
19280_29	BMI_UB2D3_UBE2D3	colon	Male	0.0720051252421538	0.103971638915066	0.489418516268713	1.0746608519468	0.876534436248626	1.31757053567652	263.499399508508	0.000662126169747959	39.8330068478469	1.98314767445941
BMI	19280_29_UB2D3_UBE2D3	colon	Sex-combined	0.176896283902734	0.0424730350096846	3.75604800897593e-05	1.19350730078832	1.09817436767541	1.29711612196003	641.935242207079	3.67209279401379e-10	22.9390056595782	1.41007427517865
19280_29	BMI_UB2D3_UBE2D3	colon	Sex-combined	0.105121091709453	0.0616234921692375	0.0887462000903909	1.11084511634584	0.98446104209814	1.25345424525837	641.935242207079	3.67209279401379e-10	22.9390056595782	1.41007427517865
BMI	19280_29_UB2D3_UBE2D3	overall	Female	0.0865150582671279	0.0542979433010436	0.112445519791133	1.09036778664356	0.980287963079542	1.21280884283744	306.727717430408	0.000622018363728586	18.6462746859685	1.72673898100998
19280_29	BMI_UB2D3_UBE2D3	overall	Female	0.0898758816304993	0.0844553529338687	0.288352525750829	1.0940384850049	0.927134520515211	1.29098871866693	306.727717430408	0.000622018363728586	18.6462746859685	1.72673898100998
BMI	19280_29_UB2D3_UBE2D3	proximal	Male	0.266007185945304	0.0746068552487509	0.00045688836251256	1.30474443447538	1.12724629286264	1.51019173899552	206.610140782194	0.254470002069315	39.8330068478469	1.98314767445941
19280_29	BMI_UB2D3_UBE2D3	proximal	Male	0.0787885530501256	0.121308211927202	0.516785572592825	1.08197551745814	0.853017221530111	1.37238849443029	206.610140782194	0.254470002069315	39.8330068478469	1.98314767445941
BMI	19311_15_CRBS_CRYGS	proximal	Female	0.188200168867514	0.0771942984835202	0.0155205088851665	1.20707511002671	1.03758857589983	1.40424668803086	285.864704972772	0.00808668143491651	41.0554961927974	1.35843896706845
19311_15	BMI_CRBS_CRYGS	proximal	Female	0.194288053130437	0.147145717922946	0.188009777018204	1.21444605756561	0.910175761151592	1.620433425815	285.864704972772	0.00808668143491651	41.0554961927974	1.35843896706845
BMI	19376_74_NNMT_NNMT	colon	Female	0.170175508691134	0.0596260469987097	0.00470712377560784	1.18551290088013	1.05475494104211	1.33248092373441	278.819946243008	0.0170868659250607	37.5600787036242	1.67206144805636
19376_74	BMI_NNMT_NNMT	colon	Female	0.000630834228132726	0.102638171849578	0.995101358373358	1.00063103324589	0.818288772061426	1.22360528322094	278.819946243008	0.0170868659250607	37.5600787036242	1.67206144805636
BMI	19376_74_NNMT_NNMT	overall	Female	0.0996998347932492	0.0529572041989913	0.0609993538720643	1.10483923400103	0.995912092896497	1.2256801997833	309.452520360479	0.000428916879343073	37.5600787036242	1.67206144805636
19376_74	BMI_NNMT_NNMT	overall	Female	0.0367896123178338	0.0909819159235985	0.686319205059227	1.03747472597278	0.868024843756221	1.24000345701463	309.452520360479	0.000428916879343073	37.5600787036242	1.67206144805636
BMI	19376_74_NNMT_NNMT	proximal	Female	0.214680871282537	0.0761691484812887	0.00524182118033183	1.23946628455805	1.06757459324896	1.43903449957606	288.63832777156	0.00592315012401837	37.5600787036242	1.67206144805636
19376_74	BMI_NNMT_NNMT	proximal	Female	0.00900970075951071	0.131153333347162	0.945290825325874	1.00905041028175	0.780320276560648	1.30482669882364	288.63832777156	0.00592315012401837	37.5600787036242	1.67206144805636
BMI	19376_74_NNMT_NNMT	proximal	Sex-combined	0.215828049027177	0.0513127890024953	3.15483714676958e-05	1.2408889885861	1.12215953223108	1.37218054810157	574.637913549146	7.54212133274878e-06	44.1327879341084	1.39469261274902
19376_74	BMI_NNMT_NNMT	proximal	Sex-combined	-0.0651774965921002	0.0791721888147732	0.410823125785178	0.936901151856387	0.80223396504647	1.09417427657651	574.637913549146	7.54212133274878e-06	44.1327879341084	1.39469261274902
BMI	19376_74_NNMT_NNMT	rectal	Female	0.0155007355490431	0.0840166348865336	0.853785511422743	1.01562149509745	0.861421050748625	1.19742490667899	279.211197807225	0.016418235793094	37.5600787036242	1.67206144805636
19376_74	BMI_NNMT_NNMT	rectal	Female	0.10906261336035	0.144389598279379	0.450813751335671	1.11523217658954	0.840346477253737	1.48003572498479	279.211197807225	0.016418235793094	37.5600787036242	1.67206144805636
BMI	19467_3_RBSK_RBKS	proximal	Female	0.201419316745702	0.0764025702784386	0.00894763066481133	1.22313754636383	1.0530284796632	1.42072649146528	287.609935033101	0.00665523020077632	36.6591249888874	2.35983995482069
19467_3	BMI_RBSK_RBKS	proximal	Female	0.0839934584810807	0.111896230105424	0.453631745126176	1.08762177908711	0.873433613799654	1.35433433709817	287.609935033101	0.00665523020077632	36.6591249888874	2.35983995482069
BMI	19467_3_RBSK_RBKS	rectal	Female	0.0153560542863234	0.0843431482911847	0.855689589561769	1.01547456432642	0.860745403950801	1.19801812017909	279.147996018494	0.0165246619138291	36.6591249888874	2.35983995482069
19467_3	BMI_RBSK_RBKS	rectal	Female	0.0864163764711767	0.123607998883862	0.485179594476742	1.090260192501	0.855682997595549	1.38914445033085	279.147996018494	0.0165246619138291	36.6591249888874	2.35983995482069
BMI	2447_7_GIIE_PLA2G2E	proximal	Female	0.202823537422648	0.0760062112485471	0.0081564395911183	1.22485630787498	1.05532773014535	1.42161807378499	288.006871768574	0.00636348049029291	31.7456307135671	1.87343524473352
2447_7	BMI_GIIE_PLA2G2E	proximal	Female	0.0911463902549958	0.121699847217522	0.454649516969779	1.09542935370387	0.862961405438181	1.39052043509036	288.006871768574	0.00636348049029291	31.7456307135671	1.87343524473352
BMI	2597_8_VEGF_VEGFA	distal	Male	0.218517822960637	0.0794763756042415	0.00652457197225723	1.24423119231311	1.06475436224192	1.45396094613338	259.77434885131	0.00154401678902277	56.7229306494471	8.56546790406745
2597_8	BMI_VEGF_VEGFA	distal	Male	0.073167795380171	0.0663779826411962	0.271680383626662	1.07591105467371	0.944657311492935	1.22540161758727	259.77434885131	0.00154401678902277	56.7229306494471	8.56546790406745
BMI	2597_8_VEGF_VEGFA	distal	Sex-combined	0.161403728152163	0.0523498364567085	0.00217747253165765	1.17515931795331	1.06056103742816	1.30214044626926	589.297925136325	1.48157476827066e-06	44.4743028305435	4.60802020595885
2597_8	BMI_VEGF_VEGFA	distal	Sex-combined	0.0554564157177875	0.0443374215406401	0.211682024494627	1.05702294648205	0.969044319768739	1.15298907036185	589.297925136325	1.48157476827066e-06	44.4743028305435	4.60802020595885
BMI	2614_28_Ephrin-A4_EFNA4	proximal	Female	0.238121033140109	0.0818180129523632	0.00396132082001193	1.26886275797545	1.08086076438094	1.48956530908882	288.289594585698	0.00616279105454931	7.71544172948633	1.36303291894822
2614_28	BMI_Ephrin-A4_EFNA4	proximal	Female	-0.0925083762369228	0.144817327536153	0.523587369316893	0.911641574806661	0.68636183214227	1.21086331144314	288.289594585698	0.00616279105454931	7.71544172948633	1.36303291894822
BMI	2618_10_ERBB4_ERBB4	proximal	Female	0.181259756799698	0.0767507132044071	0.019013168873223	1.19872651621907	1.03130847379291	1.3933224609335	284.390819878309	0.0120502385966478	25.8235725055678	1.63018551048633
2618_10	BMI_ERBB4_ERBB4	proximal	Female	0.234184166427908	0.139236844683983	0.0939198263711877	1.26387723453106	0.962019989763195	1.66044955506494	284.390819878309	0.0120502385966478	25.8235725055678	1.63018551048633
BMI	2683_1_iC3b_C3	rectal	Sex-combined	0.0823155049696268	0.0531884569097458	0.122439397591482	1.08579833056252	0.978304927655977	1.20510280723735	585.164010283917	1.89374661709918e-06	12.564377127408	1.25290184364793
2683_1	BMI_iC3b_C3	rectal	Sex-combined	-0.0237000019641216	0.0825277759385518	0.774113944118315	0.976578637489968	0.830726680297326	1.14803804647326	585.164010283917	1.89374661709918e-06	12.564377127408	1.25290184364793
BMI	2731_29_NADPH-P450 Oxidoreductase_POR	rectal	Sex-combined	0.068293776832265	0.0518033726512745	0.188083233093522	1.07067980320184	0.967305571885949	1.18510145532324	586.989905797627	2.02144340762048e-06	32.9494085398686	2.27221514949439
2731_29	BMI_NADPH-P450 Oxidoreductase_POR	rectal	Sex-combined	0.0620236654271624	0.062109941563903	0.31853457366459	1.06398752414935	0.942035970361109	1.20172635351865	586.989905797627	2.02144340762048e-06	32.9494085398686	2.27221514949439
BMI	2732_58_NANOG_NANOG	proximal	Female	0.203020726163637	0.077496320282315	0.00938005937156177	1.22509785956307	1.052457534414	1.42605731483665	287.921862001572	0.0064249706933161	17.9089920610285	1.31535168783753
2732_58	BMI_NANOG_NANOG	proximal	Female	0.090780243126054	0.150248909166932	0.546301712616884	1.09502833881076	0.815700831879401	1.47000838534873	287.921862001572	0.0064249706933161	17.9089920610285	1.31535168783753
BMI	2760_2_DRR1_FAM107A	distal	Male	0.21710320013241	0.0798078716334699	0.00710817512579887	1.24247231882948	1.06255859839986	1.45284925027408	258.888504754286	0.00148939978658729	55.7401917912909	4.14191234232785
2760_2	BMI_DRR1_FAM107A	distal	Male	0.0828068334254349	0.0958468569143809	0.38867173418593	1.0863319452589	0.90027680113528	1.31083805980762	258.888504754286	0.00148939978658729	55.7401917912909	4.14191234232785
BMI	2878_66_YES_YES1	colon	Male	0.271441966751879	0.0640243540956707	3.45361873008266e-05	1.31185473845584	1.15714322754583	1.48725137376382	264.048583493052	0.000611543019683993	40.6675487585212	1.73239271945171
