sequence_id	direction_group	exposure	group
2794_60	positive	whr	Female
2797_56	positive	whr	Female
2805_6	positive	whr	Female
2806_49	positive	whr	Female
2809_25	positive	whr	Female
2811_27	positive	whr	Female
2819_23	negative	whr	Female
2823_7	positive	whr	Female
2827_23	negative	whr	Female
2828_82	positive	whr	Female
2833_20	positive	whr	Female
2834_54	negative	whr	Female
2835_1	positive	whr	Female
2836_68	positive	whr	Female
2839_2	positive	whr	Female
2843_13	positive	whr	Female
2844_53	positive	whr	Female
2846_24	positive	whr	Female
2849_49	positive	whr	Female
2855_49	positive	whr	Female
2859_69	positive	whr	Female
2860_19	negative	whr	Female
2864_2	positive	whr	Female
2870_29	positive	whr	Female
2876_74	positive	whr	Female
2878_66	positive	whr	Female
2879_9	negative	whr	Female
2888_49	negative	whr	Female
2889_37	positive	whr	Female
2900_53	negative	whr	Female
2906_55	positive	whr	Female
2911_27	positive	whr	Female
2913_1	negative	whr	Female
2925_9	positive	whr	Female
2939_10	positive	whr	Female
2942_50	positive	whr	Female
2943_5	positive	whr	Female
2946_52	negative	whr	Female
2948_58	positive	whr	Female
2950_57	positive	whr	Female
2952_75	negative	whr	Female
2960_66	positive	whr	Female
2961_1	positive	whr	Female
2962_50	positive	whr	Female
2966_65	positive	whr	Female
2970_60	positive	whr	Female
2972_57	positive	whr	Female
2975_19	positive	whr	Female
2979_8	positive	whr	Female
2982_82	positive	whr	Female
2987_37	positive	whr	Female
2992_59	negative	whr	Female
2993_1	positive	whr	Female
2994_71	positive	whr	Female
2997_8	positive	whr	Female
2998_53	positive	whr	Female
3000_66	negative	whr	Female
3003_29	positive	whr	Female
3004_67	positive	whr	Female
3005_5	positive	whr	Female
3007_7	negative	whr	Female
3009_3	negative	whr	Female
3010_53	positive	whr	Female
3022_4	positive	whr	Female
3024_18	positive	whr	Female
3025_50	positive	whr	Female
3026_5	negative	whr	Female
3028_36	negative	whr	Female
3029_52	negative	whr	Female
3030_3	positive	whr	Female
3033_57	positive	whr	Female
3034_1	positive	whr	Female
3035_80	positive	whr	Female
3037_62	positive	whr	Female
3038_9	positive	whr	Female
3040_59	positive	whr	Female
3041_55	positive	whr	Female
3042_7	positive	whr	Female
3043_49	positive	whr	Female
3046_31	negative	whr	Female
3049_61	positive	whr	Female
3052_8	positive	whr	Female
3055_54	positive	whr	Female
3057_55	positive	whr	Female
3059_50	positive	whr	Female
3060_43	negative	whr	Female
3065_65	positive	whr	Female
3066_12	negative	whr	Female
3067_67	positive	whr	Female
3070_1	positive	whr	Female
3072_4	positive	whr	Female
3073_51	negative	whr	Female
3077_66	positive	whr	Female
3078_1	positive	whr	Female
3079_62	positive	whr	Female
3081_70	positive	whr	Female
3082_9	positive	whr	Female
3083_71	positive	whr	Female
3091_70	positive	whr	Female
3115_64	positive	whr	Female
3122_6	positive	whr	Female
3132_1	positive	whr	Female
3143_3	positive	whr	Female
3169_70	positive	whr	Female
3170_6	positive	whr	Female
3171_57	positive	whr	Female
3172_28	positive	whr	Female
3173_49	positive	whr	Female
3174_2	positive	whr	Female
3175_51	positive	whr	Female
3178_5	positive	whr	Female
3179_51	positive	whr	Female
3181_50	positive	whr	Female
3182_38	positive	whr	Female
3184_25	positive	whr	Female
3187_52	positive	whr	Female
3189_61	positive	whr	Female
3191_50	positive	whr	Female
3196_6	positive	whr	Female
3199_54	negative	whr	Female
3201_49	positive	whr	Female
3202_28	positive	whr	Female
3206_4	negative	whr	Female
3209_69	positive	whr	Female
3212_30	positive	whr	Female
3213_65	positive	whr	Female
3216_2	positive	whr	Female
3220_40	positive	whr	Female
3221_54	positive	whr	Female
3222_11	positive	whr	Female
3232_28	positive	whr	Female
3234_23	negative	whr	Female
3235_50	negative	whr	Female
3280_49	positive	whr	Female
3284_75	positive	whr	Female
3285_23	positive	whr	Female
3291_30	negative	whr	Female
3292_75	negative	whr	Female
3293_2	positive	whr	Female
3294_55	positive	whr	Female
3302_58	positive	whr	Female
3305_6	negative	whr	Female
3309_2	positive	whr	Female
3310_62	negative	whr	Female
3311_27	positive	whr	Female
3312_64	positive	whr	Female
3313_21	positive	whr	Female
3314_74	positive	whr	Female
3315_15	positive	whr	Female
3316_58	positive	whr	Female
3317_33	positive	whr	Female
3320_49	positive	whr	Female
3321_2	positive	whr	Female
3322_52	positive	whr	Female
3324_51	positive	whr	Female
3325_2	negative	whr	Female
3326_58	positive	whr	Female
3327_27	positive	whr	Female
3329_14	positive	whr	Female
3332_57	positive	whr	Female
3336_50	positive	whr	Female
3339_33	positive	whr	Female
3340_53	positive	whr	Female
3341_33	positive	whr	Female
3342_76	positive	whr	Female
3343_1	positive	whr	Female
3347_9	positive	whr	Female
3348_49	positive	whr	Female
3356_50	positive	whr	Female
3361_26	positive	whr	Female
3362_61	negative	whr	Female
3363_31	positive	whr	Female
3364_76	positive	whr	Female
3365_7	positive	whr	Female
3366_51	positive	whr	Female
3367_8	positive	whr	Female
3373_5	positive	whr	Female
3374_49	positive	whr	Female
3376_49	positive	whr	Female
3379_29	positive	whr	Female
3381_24	positive	whr	Female
3388_58	positive	whr	Female
3389_7	positive	whr	Female
3391_10	positive	whr	Female
3394_81	positive	whr	Female
3396_54	positive	whr	Female
3400_49	positive	whr	Female
3404_51	positive	whr	Female
3405_6	positive	whr	Female
3412_7	positive	whr	Female
3413_50	positive	whr	Female
3414_40	positive	whr	Female
3415_61	negative	whr	Female
3418_12	positive	whr	Female
3420_21	negative	whr	Female
3421_54	positive	whr	Female
3423_59	positive	whr	Female
3427_63	positive	whr	Female
3431_54	positive	whr	Female
3432_21	positive	whr	Female
3434_34	positive	whr	Female
3435_53	positive	whr	Female
3437_80	positive	whr	Female
3438_10	negative	whr	Female
3447_64	positive	whr	Female
3448_13	positive	whr	Female
3449_58	positive	whr	Female
3452_17	positive	whr	Female
3453_87	positive	whr	Female
3457_57	negative	whr	Female
3459_49	positive	whr	Female
3461_58	positive	whr	Female
3469_74	positive	whr	Female
3470_1	positive	whr	Female
3473_78	positive	whr	Female
3474_19	positive	whr	Female
3477_63	positive	whr	Female
3480_7	negative	whr	Female
3481_87	positive	whr	Female
3484_60	positive	whr	Female
3486_58	positive	whr	Female
3487_32	positive	whr	Female
3488_64	positive	whr	Female
3489_9	positive	whr	Female
3495_15	positive	whr	Female
3497_13	positive	whr	Female
3499_77	positive	whr	Female
3504_58	positive	whr	Female
3516_60	negative	whr	Female
3518_54	positive	whr	Female
3519_3	positive	whr	Female
3520_58	positive	whr	Female
3522_57	positive	whr	Female
3534_14	positive	whr	Female
3535_84	positive	whr	Female
3538_26	positive	whr	Female
3554_24	negative	whr	Female
3580_25	negative	whr	Female
3581_53	positive	whr	Female
3587_53	positive	whr	Female
3592_4	positive	whr	Female
3603_60	positive	whr	Female
3605_77	positive	whr	Female
3607_71	negative	whr	Female
3616_3	positive	whr	Female
3620_67	positive	whr	Female
3622_33	positive	whr	Female
3623_84	positive	whr	Female
3627_71	positive	whr	Female
3629_60	positive	whr	Female
3630_27	negative	whr	Female
3640_14	positive	whr	Female
3651_50	positive	whr	Female
3685_53	positive	whr	Female
3710_49	positive	whr	Female
3719_2	positive	whr	Female
3723_1	positive	whr	Female
3727_35	positive	whr	Female
3730_81	positive	whr	Female
3773_15	positive	whr	Female
3796_79	positive	whr	Female
3797_1	positive	whr	Female
3798_71	positive	whr	Female
3799_11	positive	whr	Female
3800_71	positive	whr	Female
3805_16	negative	whr	Female
3807_1	positive	whr	Female
3808_76	positive	whr	Female
3809_1	positive	whr	Female
3810_50	positive	whr	Female
3815_14	positive	whr	Female
3817_18	positive	whr	Female
3820_68	positive	whr	Female
3821_28	positive	whr	Female
3822_54	positive	whr	Female
3823_9	positive	whr	Female
3825_18	positive	whr	Female
3827_22	positive	whr	Female
3832_51	positive	whr	Female
3835_11	positive	whr	Female
3836_51	positive	whr	Female
3839_60	positive	whr	Female
3845_51	positive	whr	Female
3847_56	positive	whr	Female
3848_14	positive	whr	Female
3852_19	positive	whr	Female
3853_56	positive	whr	Female
3854_24	positive	whr	Female
3855_56	positive	whr	Female
3858_5	positive	whr	Female
3859_50	positive	whr	Female
3860_7	positive	whr	Female
3864_5	positive	whr	Female
3867_49	positive	whr	Female
3868_8	positive	whr	Female
3874_8	positive	whr	Female
3875_62	positive	whr	Female
3879_50	positive	whr	Female
3881_49	positive	whr	Female
3887_90	positive	whr	Female
3888_8	positive	whr	Female
3889_64	positive	whr	Female
3891_56	positive	whr	Female
3892_21	positive	whr	Female
3893_64	positive	whr	Female
3894_15	positive	whr	Female
3897_61	positive	whr	Female
3902_21	positive	whr	Female
4123_60	positive	whr	Female
4124_24	positive	whr	Female
4126_22	positive	whr	Female
4127_75	negative	whr	Female
4128_27	positive	whr	Female
4130_71	positive	whr	Female
4131_72	positive	whr	Female
4132_27	positive	whr	Female
4133_54	positive	whr	Female
4136_40	positive	whr	Female
4137_57	positive	whr	Female
4138_25	positive	whr	Female
4140_3	positive	whr	Female
4141_79	positive	whr	Female
4143_74	positive	whr	Female
4144_13	positive	whr	Female
4145_58	positive	whr	Female
4146_58	positive	whr	Female
4148_49	negative	whr	Female
4149_8	positive	whr	Female
4151_6	positive	whr	Female
4152_58	positive	whr	Female
4154_57	positive	whr	Female
4156_74	positive	whr	Female
4157_2	positive	whr	Female
4159_130	positive	whr	Female
4160_49	negative	whr	Female
4162_54	positive	whr	Female
4184_43	positive	whr	Female
4187_49	positive	whr	Female
4188_1	positive	whr	Female
4194_26	positive	whr	Female
4203_50	positive	whr	Female
4209_60	positive	whr	Female
4212_5	positive	whr	Female
4217_49	positive	whr	Female
4220_39	positive	whr	Female
4230_1	positive	whr	Female
4234_8	positive	whr	Female
4237_70	positive	whr	Female
4246_40	negative	whr	Female
4249_64	positive	whr	Female
4250_23	positive	whr	Female
4254_6	positive	whr	Female
4261_55	positive	whr	Female
4267_81	positive	whr	Female
4271_75	positive	whr	Female
4272_46	positive	whr	Female
4276_10	positive	whr	Female
4278_14	positive	whr	Female
4284_18	positive	whr	Female
4292_5	positive	whr	Female
4294_16	positive	whr	Female
4297_62	negative	whr	Female
4304_18	positive	whr	Female
4306_4	positive	whr	Female
4309_59	positive	whr	Female
4314_12	negative	whr	Female
4318_12	negative	whr	Female
4332_6	positive	whr	Female
4342_10	positive	whr	Female
4355_13	positive	whr	Female
4359_87	positive	whr	Female
4374_45	positive	whr	Female
4389_2	positive	whr	Female
4392_54	positive	whr	Female
4393_3	positive	whr	Female
4394_71	positive	whr	Female
4396_54	positive	whr	Female
4397_26	positive	whr	Female
4407_10	positive	whr	Female
4413_3	positive	whr	Female
4420_7	positive	whr	Female
4429_51	positive	whr	Female
4430_44	positive	whr	Female
4435_66	positive	whr	Female
4453_83	positive	whr	Female
4455_89	positive	whr	Female
4459_68	positive	whr	Female
4460_8	positive	whr	Female
4467_49	negative	whr	Female
4468_21	positive	whr	Female
4469_78	negative	whr	Female
4471_50	positive	whr	Female
4474_19	positive	whr	Female
4479_14	negative	whr	Female
4487_1	positive	whr	Female
4493_92	positive	whr	Female
4496_60	positive	whr	Female
4499_21	positive	whr	Female
4500_50	positive	whr	Female
4533_76	positive	whr	Female
4534_10	positive	whr	Female
4535_50	negative	whr	Female
4541_49	positive	whr	Female
4542_24	positive	whr	Female
4543_65	positive	whr	Female
4544_4	positive	whr	Female
4545_53	positive	whr	Female
4546_27	positive	whr	Female
4547_59	positive	whr	Female
4548_4	positive	whr	Female
4551_72	positive	whr	Female
4553_65	positive	whr	Female
4557_61	positive	whr	Female
4559_64	positive	whr	Female
4560_34	positive	whr	Female
4562_1	positive	whr	Female
4563_61	positive	whr	Female
4564_2	positive	whr	Female
4566_24	positive	whr	Female
4567_82	positive	whr	Female
4568_17	negative	whr	Female
4569_52	positive	whr	Female
4588_1	positive	whr	Female
4673_13	positive	whr	Female
4693_72	positive	whr	Female
4697_59	positive	whr	Female
4703_87	positive	whr	Female
4706_17	positive	whr	Female
4712_28	positive	whr	Female
4717_55	positive	whr	Female
4718_5	positive	whr	Female
4763_31	positive	whr	Female
4769_10	positive	whr	Female
4771_10	positive	whr	Female
4785_30	positive	whr	Female
4801_13	positive	whr	Female
4829_43	positive	whr	Female
4831_4	negative	whr	Female
4832_75	positive	whr	Female
4834_61	negative	whr	Female
4840_73	positive	whr	Female
4842_62	negative	whr	Female
4851_25	positive	whr	Female
4862_63	positive	whr	Female
4867_15	positive	whr	Female
4874_3	positive	whr	Female
4876_32	positive	whr	Female
4878_3	positive	whr	Female
4880_21	positive	whr	Female
4883_56	positive	whr	Female
4886_3	positive	whr	Female
4889_82	positive	whr	Female
4890_10	positive	whr	Female
4904_7	positive	whr	Female
4905_63	positive	whr	Female
4906_35	positive	whr	Female
4908_6	negative	whr	Female
4909_68	positive	whr	Female
4910_21	positive	whr	Female
4911_49	negative	whr	Female
4912_17	positive	whr	Female
4913_78	positive	whr	Female
4922_13	positive	whr	Female
4923_79	positive	whr	Female
4925_54	positive	whr	Female
4929_55	negative	whr	Female
4930_21	positive	whr	Female
4931_59	positive	whr	Female
4956_2	positive	whr	Female
4959_2	positive	whr	Female
4960_72	positive	whr	Female
4961_17	positive	whr	Female
4963_19	positive	whr	Female
4964_67	positive	whr	Female
4967_1	positive	whr	Female
4969_2	positive	whr	Female
4970_55	positive	whr	Female
4971_1	positive	whr	Female
4973_18	positive	whr	Female
4976_57	positive	whr	Female
4978_54	positive	whr	Female
4981_6	positive	whr	Female
4982_54	negative	whr	Female
4984_83	positive	whr	Female
4986_59	positive	whr	Female
4987_17	positive	whr	Female
4988_49	positive	whr	Female
4990_87	negative	whr	Female
4991_12	positive	whr	Female
4992_49	positive	whr	Female
4995_16	positive	whr	Female
4996_66	positive	whr	Female
4997_19	positive	whr	Female
5000_52	positive	whr	Female
5001_6	positive	whr	Female
5002_76	positive	whr	Female
5005_4	positive	whr	Female
5006_71	positive	whr	Female
5007_1	positive	whr	Female
5009_11	positive	whr	Female
5011_11	positive	whr	Female
5012_67	positive	whr	Female
5014_49	positive	whr	Female
5017_19	positive	whr	Female
5018_68	positive	whr	Female
5020_50	positive	whr	Female
5021_13	positive	whr	Female
5023_23	positive	whr	Female
5024_67	positive	whr	Female
5026_66	positive	whr	Female
5029_3	positive	whr	Female
5030_52	positive	whr	Female
5031_10	positive	whr	Female
5032_64	positive	whr	Female
5033_27	positive	whr	Female
5034_79	positive	whr	Female
5035_7	positive	whr	Female
5036_50	negative	whr	Female
5060_62	positive	whr	Female
5062_60	positive	whr	Female
5063_12	positive	whr	Female
5065_8	positive	whr	Female
5069_9	negative	whr	Female
5070_76	positive	whr	Female
5076_53	positive	whr	Female
5078_82	negative	whr	Female
5082_51	positive	whr	Female
5085_18	positive	whr	Female
5087_5	positive	whr	Female
5088_175	positive	whr	Female
5089_11	positive	whr	Female
5090_49	positive	whr	Female
5093_47	positive	whr	Female
5094_62	positive	whr	Female
5095_21	positive	whr	Female
5096_51	positive	whr	Female
5097_14	positive	whr	Female
5098_79	positive	whr	Female
5100_53	positive	whr	Female
5102_55	positive	whr	Female
5103_30	positive	whr	Female
5105_2	positive	whr	Female
5106_52	positive	whr	Female
5108_72	negative	whr	Female
5109_24	positive	whr	Female
5110_84	positive	whr	Female
5112_73	positive	whr	Female
5114_65	positive	whr	Female
5116_62	positive	whr	Female
5117_14	positive	whr	Female
5124_69	negative	whr	Female
5128_53	positive	whr	Female
5132_71	negative	whr	Female
5133_17	positive	whr	Female
5138_50	positive	whr	Female
5139_32	negative	whr	Female
5178_5	positive	whr	Female
5196_7	positive	whr	Female
5201_50	positive	whr	Female
5204_13	positive	whr	Female
5223_59	positive	whr	Female
5227_60	positive	whr	Female
5228_25	positive	whr	Female
5229_90	positive	whr	Female
5230_99	positive	whr	Female
5231_79	positive	whr	Female
5236_2	positive	whr	Female
5238_26	positive	whr	Female
5250_53	positive	whr	Female
5252_33	positive	whr	Female
5253_1	positive	whr	Female
5255_22	positive	whr	Female
5256_86	positive	whr	Female
5260_80	positive	whr	Female
5262_57	positive	whr	Female
5264_65	positive	whr	Female
5265_12	positive	whr	Female
5268_49	positive	whr	Female
5272_55	positive	whr	Female
5275_28	positive	whr	Female
5280_68	positive	whr	Female
5301_7	positive	whr	Female
5307_12	positive	whr	Female
5335_73	positive	whr	Female
5337_64	positive	whr	Female
5339_49	positive	whr	Female
5340_24	positive	whr	Female
5345_51	positive	whr	Female
5347_59	positive	whr	Female
5349_69	negative	whr	Female
5350_14	positive	whr	Female
5351_52	positive	whr	Female
5354_11	positive	whr	Female
5355_69	positive	whr	Female
5358_3	negative	whr	Female
5359_65	positive	whr	Female
5360_9	positive	whr	Female
5363_51	negative	whr	Female
5364_7	positive	whr	Female
5383_14	positive	whr	Female
5392_73	positive	whr	Female
5400_52	negative	whr	Female
5410_53	positive	whr	Female
5412_53	positive	whr	Female
5437_63	negative	whr	Female
5440_26	positive	whr	Female
5441_67	positive	whr	Female
5451_1	negative	whr	Female
5452_71	positive	whr	Female
5456_59	positive	whr	Female
5462_62	positive	whr	Female
5463_22	negative	whr	Female
5464_52	positive	whr	Female
5465_32	positive	whr	Female
5467_15	positive	whr	Female
5468_67	positive	whr	Female
5475_10	positive	whr	Female
5476_66	positive	whr	Female
5478_50	positive	whr	Female
5480_49	positive	whr	Female
5481_16	positive	whr	Female
5483_1	positive	whr	Female
5484_63	positive	whr	Female
5486_73	positive	whr	Female
5488_74	positive	whr	Female
5489_18	positive	whr	Female
5490_53	positive	whr	Female
5491_12	positive	whr	Female
5493_17	positive	whr	Female
5494_52	positive	whr	Female
5508_62	positive	whr	Female
5509_7	positive	whr	Female
5526_53	positive	whr	Female
5534_49	positive	whr	Female
5542_22	negative	whr	Female
5581_28	negative	whr	Female
5583_62	positive	whr	Female
5584_21	positive	whr	Female
5586_66	positive	whr	Female
5593_11	positive	whr	Female
5598_3	negative	whr	Female
5599_88	positive	whr	Female
5602_62	positive	whr	Female
5604_30	positive	whr	Female
5605_77	positive	whr	Female
5606_24	positive	whr	Female
5610_32	positive	whr	Female
5611_56	positive	whr	Female
5612_16	positive	whr	Female
5613_75	positive	whr	Female
5614_44	positive	whr	Female
5615_62	positive	whr	Female
5617_41	positive	whr	Female
5618_50	positive	whr	Female
5621_64	positive	whr	Female
5623_11	positive	whr	Female
5626_20	positive	whr	Female
5627_53	positive	whr	Female
5629_58	positive	whr	Female
5631_83	positive	whr	Female
5634_39	positive	whr	Female
5637_81	positive	whr	Female
5638_23	positive	whr	Female
5639_49	positive	whr	Female
5643_2	positive	whr	Female
5648_28	positive	whr	Female
5649_83	positive	whr	Female
5650_9	positive	whr	Female
5651_50	positive	whr	Female
5653_23	positive	whr	Female
5656_53	positive	whr	Female
5657_28	negative	whr	Female
5658_64	positive	whr	Female
5659_11	positive	whr	Female
5660_51	negative	whr	Female
5661_15	positive	whr	Female
5663_18	positive	whr	Female
5664_57	positive	whr	Female
5667_3	positive	whr	Female
5669_26	positive	whr	Female
5671_1	positive	whr	Female
5676_54	positive	whr	Female
5677_15	positive	whr	Female
5679_16	positive	whr	Female
5680_54	negative	whr	Female
5682_13	negative	whr	Female
5688_65	positive	whr	Female
5689_1	negative	whr	Female
5690_49	positive	whr	Female
5691_2	positive	whr	Female
5698_60	negative	whr	Female
5701_81	negative	whr	Female
5704_74	positive	whr	Female
5707_55	positive	whr	Female
5708_1	positive	whr	Female
5713_9	positive	whr	Female
5714_88	positive	whr	Female
5715_4	positive	whr	Female
5716_49	positive	whr	Female
5717_2	positive	whr	Female
5719_66	positive	whr	Female
5722_78	positive	whr	Female
5726_49	positive	whr	Female
5727_35	positive	whr	Female
5731_1	positive	whr	Female
5734_13	positive	whr	Female
5735_54	positive	whr	Female
5736_1	negative	whr	Female
5737_61	positive	whr	Female
5739_75	positive	whr	Female
5740_17	negative	whr	Female
5743_82	positive	whr	Female
5744_12	negative	whr	Female
5745_64	positive	whr	Female
5748_20	positive	whr	Female
5749_53	positive	whr	Female
5751_14	positive	whr	Female
5752_63	positive	whr	Female
5753_21	positive	whr	Female
5754_76	positive	whr	Female
5755_29	positive	whr	Female
5756_66	positive	whr	Female
5757_45	positive	whr	Female
5758_49	positive	whr	Female
5762_35	positive	whr	Female
5763_67	positive	whr	Female
5764_4	positive	whr	Female
5765_53	positive	whr	Female
5792_8	positive	whr	Female
5801_72	positive	whr	Female
5807_77	positive	whr	Female
5810_25	positive	whr	Female
5822_22	positive	whr	Female
5825_49	positive	whr	Female
5837_49	positive	whr	Female
5843_60	negative	whr	Female
5852_6	positive	whr	Female
5854_60	positive	whr	Female
5858_6	positive	whr	Female
5861_78	positive	whr	Female
5864_10	positive	whr	Female
5867_60	positive	whr	Female
5870_23	positive	whr	Female
5879_51	positive	whr	Female
5882_34	positive	whr	Female
5897_58	positive	whr	Female
5900_11	positive	whr	Female
5903_91	positive	whr	Female
5909_51	positive	whr	Female
5915_58	positive	whr	Female
5918_5	positive	whr	Female
5936_53	positive	whr	Female
5947_90	positive	whr	Female
5957_30	positive	whr	Female
5980_55	positive	whr	Female
5988_49	positive	whr	Female
6027_31	positive	whr	Female
6035_2	positive	whr	Female
6039_24	positive	whr	Female
6049_64	negative	whr	Female
6054_6	positive	whr	Female
6060_2	positive	whr	Female
6064_4	positive	whr	Female
6069_71	positive	whr	Female
6077_63	positive	whr	Female
6079_59	positive	whr	Female
6081_52	negative	whr	Female
6086_15	positive	whr	Female
6103_70	positive	whr	Female
6107_3	negative	whr	Female
6117_4	positive	whr	Female
6119_14	positive	whr	Female
6123_69	positive	whr	Female
6207_10	positive	whr	Female
6210_100	positive	whr	Female
6213_10	positive	whr	Female
6214_84	positive	whr	Female
6219_14	positive	whr	Female
6226_69	positive	whr	Female
6227_1	negative	whr	Female
6230_56	positive	whr	Female
6231_46	positive	whr	Female
6234_74	negative	whr	Female
6237_11	positive	whr	Female
6238_55	positive	whr	Female
6240_70	positive	whr	Female
6247_9	positive	whr	Female
6252_62	negative	whr	Female
6255_74	positive	whr	Female
6256_9	positive	whr	Female
6257_56	positive	whr	Female
6267_51	positive	whr	Female
6273_58	positive	whr	Female
6274_15	positive	whr	Female
6280_11	positive	whr	Female
6284_7	positive	whr	Female
6285_71	positive	whr	Female
6289_78	positive	whr	Female
6290_3	positive	whr	Female
6294_11	positive	whr	Female
6304_8	positive	whr	Female
6315_58	positive	whr	Female
6321_65	positive	whr	Female
6326_20	positive	whr	Female
6334_9	positive	whr	Female
6342_10	positive	whr	Female
6350_43	positive	whr	Female
6351_55	positive	whr	Female
6352_8	positive	whr	Female
6354_13	positive	whr	Female
6357_83	positive	whr	Female
6360_7	positive	whr	Female
6364_7	positive	whr	Female
6366_38	negative	whr	Female
6368_9	positive	whr	Female
6369_82	positive	whr	Female
6372_7	positive	whr	Female
6373_54	positive	whr	Female
6377_54	positive	whr	Female
6378_2	positive	whr	Female
6379_62	positive	whr	Female
6380_23	negative	whr	Female
6382_17	positive	whr	Female
6383_90	positive	whr	Female
6385_63	positive	whr	Female
6390_18	positive	whr	Female
6393_63	positive	whr	Female
6395_58	positive	whr	Female
6399_52	positive	whr	Female
6400_33	positive	whr	Female
6402_8	positive	whr	Female
6405_74	positive	whr	Female
6406_3	positive	whr	Female
6407_63	positive	whr	Female
6408_2	positive	whr	Female
6409_57	positive	whr	Female
6410_26	positive	whr	Female
6411_58	positive	whr	Female
6413_79	positive	whr	Female
6414_8	positive	whr	Female
6415_90	positive	whr	Female
6416_8	positive	whr	Female
6420_4	positive	whr	Female
6421_52	positive	whr	Female
6424_2	positive	whr	Female
6430_36	positive	whr	Female
6431_68	positive	whr	Female
6433_57	positive	whr	Female
6434_18	positive	whr	Female
6439_59	positive	whr	Female
6440_31	positive	whr	Female
6441_62	positive	whr	Female
6442_6	positive	whr	Female
6444_15	positive	whr	Female
6447_73	positive	whr	Female
6448_36	positive	whr	Female
6450_8	positive	whr	Female
6451_64	positive	whr	Female
6453_70	positive	whr	Female
6454_38	positive	whr	Female
6455_52	positive	whr	Female
6456_17	positive	whr	Female
6457_50	negative	whr	Female
6458_6	positive	whr	Female
6461_54	positive	whr	Female
6462_12	negative	whr	Female
6463_59	positive	whr	Female
6464_40	positive	whr	Female
6468_37	positive	whr	Female
6469_62	positive	whr	Female
6470_19	negative	whr	Female
6473_55	positive	whr	Female
6480_1	positive	whr	Female
6491_59	positive	whr	Female
6493_9	positive	whr	Female
6494_60	positive	whr	Female
6495_14	positive	whr	Female
6496_60	positive	whr	Female
6497_10	positive	whr	Female
6504_65	positive	whr	Female
6506_54	negative	whr	Female
6507_16	negative	whr	Female
6508_68	positive	whr	Female
6510_56	positive	whr	Female
6511_17	positive	whr	Female
6518_85	positive	whr	Female
6521_35	positive	whr	Female
6525_17	positive	whr	Female
6526_77	positive	whr	Female
6527_1	positive	whr	Female
6528_95	positive	whr	Female
6530_63	positive	whr	Female
6531_29	positive	whr	Female
6533_20	positive	whr	Female
6536_54	positive	whr	Female
6538_90	positive	whr	Female
6543_182	positive	whr	Female
6544_33	positive	whr	Female
6545_58	positive	whr	Female
6547_83	positive	whr	Female
6549_60	positive	whr	Female
6550_4	negative	whr	Female
6551_94	positive	whr	Female
6553_68	positive	whr	Female
6555_58	positive	whr	Female
6557_50	negative	whr	Female
6558_5	positive	whr	Female
6570_1	positive	whr	Female
6571_75	positive	whr	Female
6572_10	positive	whr	Female
6574_11	negative	whr	Female
6576_1	positive	whr	Female
6577_64	positive	whr	Female
6578_29	positive	whr	Female
6584_1	positive	whr	Female
6586_19	positive	whr	Female
6587_6	positive	whr	Female
6593_5	positive	whr	Female
6594_64	positive	whr	Female
6597_24	positive	whr	Female
6599_5	positive	whr	Female
6600_70	positive	whr	Female
6603_18	positive	whr	Female
6604_59	positive	whr	Female
6605_17	positive	whr	Female
6606_61	positive	whr	Female
6609_22	positive	whr	Female
6612_90	positive	whr	Female
6617_12	positive	whr	Female
6621_10	positive	whr	Female
6622_90	positive	whr	Female
6624_94	positive	whr	Female
6625_31	positive	whr	Female
6626_81	positive	whr	Female
6627_25	positive	whr	Female
6629_3	positive	whr	Female
6631_17	positive	whr	Female
6641_60	positive	whr	Female
6647_55	positive	whr	Female
6649_51	positive	whr	Female
6651_74	positive	whr	Female
6653_58	positive	whr	Female
6715_63	positive	whr	Female
6895_1	positive	whr	Female
6896_3	positive	whr	Female
6897_38	positive	whr	Female
6899_37	positive	whr	Female
6900_30	positive	whr	Female
6904_14	negative	whr	Female
6907_17	positive	whr	Female
6909_40	positive	whr	Female
6911_103	positive	whr	Female
6912_6	positive	whr	Female
6913_189	positive	whr	Female
6917_49	positive	whr	Female
6918_183	positive	whr	Female
6919_3	positive	whr	Female
6920_1	negative	whr	Female
6921_24	positive	whr	Female
6923_1	positive	whr	Female
6925_26	positive	whr	Female
6927_7	positive	whr	Female
6929_10	positive	whr	Female
6930_95	positive	whr	Female
6932_42	positive	whr	Female
6933_20	positive	whr	Female
6936_7	positive	whr	Female
6937_251	positive	whr	Female
6938_21	positive	whr	Female
6940_18	positive	whr	Female
6941_11	positive	whr	Female
6947_4	positive	whr	Female
6948_82	positive	whr	Female
6951_26	positive	whr	Female
6962_5	positive	whr	Female
6966_144	positive	whr	Female
6974_6	positive	whr	Female
6975_52	positive	whr	Female
6984_6	positive	whr	Female
6986_17	positive	whr	Female
6990_44	positive	whr	Female
6991_24	positive	whr	Female
6997_32	negative	whr	Female
7006_4	positive	whr	Female
7007_24	positive	whr	Female
7011_8	positive	whr	Female
7015_8	negative	whr	Female
7016_12	positive	whr	Female
7019_13	positive	whr	Female
7020_13	positive	whr	Female
7038_45	positive	whr	Female
7045_4	positive	whr	Female
7048_4	positive	whr	Female
7050_5	negative	whr	Female
7054_87	positive	whr	Female
7060_2	positive	whr	Female
7064_2	positive	whr	Female
7065_1	positive	whr	Female
